symbol,signal_date,entry_date,entry_price,volume_mult,range_position,ema_pct,nifty_change,breadth_pct,regime_ok,exit_1d,exit_3d,exit_5d,ret_1d,ret_3d,ret_5d
TECHM.NS,2024-06-07,2024-06-10,1377.5999755859375,2.6795205875677968,0.9370365849247685,6.955908917881856,2.0539931466807104,89.24050632911393,True,1340.3499755859375,1370.5999755859375,1371.449951171875,-2.7039779805568287,-0.5081300903059812,-0.4464303515573668
TECHM.NS,2024-07-26,2024-07-29,1545.6500244140625,3.073624203479989,0.9651394507080441,3.8189895862450767,1.756732976027453,71.51898734177216,True,1525.3499755859375,1554.4000244140625,1507.699951171875,-1.313366448256649,0.5661048660298776,-2.4552824146962973
LTIM.NS,2021-03-10,2021-03-12,4168.0,5.557071241696593,0.9016134167257192,6.2292533238065175,0.5060099883821945,73.68421052631578,True,4016.050048828125,4115.9501953125,4007.449951171875,-3.64563222581274,-1.2487956978766794,-3.8519685419415786
LTIM.NS,2022-07-18,2022-07-19,4185.0,2.519219505259199,0.9051810849733991,4.032617971865585,1.4287304158276504,79.61783439490446,True,4310.9501953125,4529.9501953125,4500.7998046875,3.0095626120071683,8.242537522401433,7.545992943548387
LTIM.NS,2024-06-27,2024-06-28,5377.0,2.2184660559468092,0.9513101297782234,7.146605354585263,0.7361040898544724,71.51898734177216,True,5385.0498046875,5474.0,5459.5,0.14970810279895852,1.803979914450437,1.534312813836712
MPHASIS.NS,2019-05-30,2019-05-31,1002.0,2.2720883993052383,0.9625979356175065,4.150942244947226,0.7149487319284775,71.14093959731544,True,993.8499755859375,969.5499877929688,955.25,-0.8133756900261977,-3.2385241723584084,-4.66566866267465
MPHASIS.NS,2023-11-15,2023-11-16,2269.050048828125,2.157712093522143,0.944,2.2066300484383286,1.1926753508604282,80.89171974522293,True,2365.550048828125,2349.449951171875,2351.949951171875,4.252881070201093,3.5433287328886105,3.6535069989559963
MPHASIS.NS,2024-05-16,2024-05-17,2389.300048828125,2.2013842732278754,0.9439303228135624,2.664932901915447,0.9157377676264788,69.42675159235668,True,2311.60009765625,2367.550048828125,2390.949951171875,-3.2519963832078913,-0.9103084399411315,0.06905379441812777
MPHASIS.NS,2025-03-21,2025-03-24,2436.25,2.3814234708523956,0.9592609066310834,2.9682723859883744,0.6888551951288902,89.24050632911393,True,2482.949951171875,2515.14990234375,2500.199951171875,1.9168784472806566,3.2385798807080555,2.6249338603129813
COFORGE.NS,2024-01-12,2024-01-15,1339.97998046875,2.808032845420355,0.9194953254141905,7.627355982763144,1.1426492637705898,80.2547770700637,True,1322.81005859375,1325.3900146484375,1283.0699462890625,-1.2813565967600233,-1.088819686336557,-4.247080927267235
PERSISTENT.NS,2023-07-14,2023-07-17,2473.97509765625,2.3308269077512245,0.9090909090909091,1.4177018439840898,0.7765114931427508,71.97452229299363,True,2481.125,2569.35009765625,2374.800048828125,0.2890046205607949,3.8551317711465507,-4.008732703982335
